"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-02-15","17.00",",,X"," 0354",",,X"," 0355",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","37",",,W","44",",,0","29",",,0",,,"  310",",,X","  300",",,X","0.0",",,0","33.1",",,X","40.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-02-16","12.30",",,X"," 2143",",,X"," 2020",",,W","0.00","T,,0,2400","0.0","T,,0,","0.0",",,0,","40",",,W","51",",,0","28",",,0",,,"  310",",,X","  310",",,X","0.0",",,0","29.1",",,X","33.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-02-17","14.54",",,X"," 0333",",,X"," 0332",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","33",",,W","40",",,0","26",",,0",,,"  310",",,X","  310",",,X","0.0",",,0","33.1",",,X","38.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-02-18","11.41",",,X"," 1645",",,X"," 1643",",,W","0.83",",,0,2400","2.1",",,0,","0.0",",,0,","32",",,W","37",",,0","27",",,0",,,"   60",",,X","   60",",,X","0.0",",,0","21.9",",,X","25.9",",,X","    1",",,0",,,,,"    1",",,0",,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X","    1",",,0",,,"    1",",,0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-02-19","9.17",",,X"," 0331",",,X"," 0331",",,W","0.25",",,0,2400","0.0","T,,0,","0.0","T,,0,","31",",,W","32",",,0","30",",,0",,,"  100",",,X","  100",",,X","0.0",",,0","16.1",",,X","19.9",",,X","    1",",,0",,,,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X","    1",",,0","    1",",,X","    1",",,0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-02-20","14.54",",,X"," 1418",",,X"," 1141",",,W","0.00","T,,0,2400","0.0","T,,0,","0.0","T,,0,","35",",,W","40",",,0","30",",,0",,,"  280",",,X","  290",",,X","0.0",",,0","23.0",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-02-21","10.74",",,X"," 0134",",,X"," 0134",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","37",",,W","43",",,0","30",",,0",,,"  290",",,X","  300",",,X","0.0",",,0","17.9",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-02-22","8.28",",,X"," 1523",",,X"," 1638",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","37",",,W","45",",,0","29",",,0",,,"  160",",,X","  170",",,X","0.0",",,0","15.0",",,X","16.1",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-02-23","5.82",",,X"," 1519",",,X"," 1518",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","40",",,W","51",",,0","29",",,0",,,"  180",",,X","  180",",,X","0.0",",,0","13.0",",,X","15.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-02-24","5.37",",,X"," 1227",",,X"," 1243",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","47",",,W","56",",,0","38",",,0",,,"  180",",,X","  180",",,X","0.0",",,0","11.0",",,X","13.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-02-25","10.29",",,X"," 2145",",,X"," 1901",",,W","0.10",",,0,2400","0.0",",,0,","0.0",",,0,","46",",,W","52",",,0","39",",,0",,,"   40",",,X","   50",",,X","0.0",",,0","21.0",",,X","25.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-02-26","11.41",",,X"," 0254",",,X"," 0417",",,W","0.01",",,0,2400","0.0",",,0,","0.0",",,0,","41",",,W","43",",,0","38",",,0",,,"   40",",,X","   40",",,X","0.0",",,0","21.0",",,X","23.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-02-27","8.72",",,X"," 2211",",,X"," 2154",",,W","0.02",",,0,2400","0.0",",,0,","0.0",",,0,","45",",,W","50",",,0","39",",,0",,,"  170",",,X","  170",",,X","0.0",",,0","28.0",",,X","33.1",",,X","    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-02-28","20.58",",,X"," 1910",",,X"," 1909",",,W","0.07",",,0,2400","0.0",",,0,","0.0",",,0,","46",",,W","52",",,0","40",",,0",,,"  330",",,X","  320",",,X","0.0",",,0","33.1",",,X","40.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-02-29","17.00",",,X"," 0257",",,X"," 0256",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","46",",,W","57",",,0","35",",,0",,,"  300",",,X","  310",",,X","0.0",",,0","29.1",",,X","33.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-03-01","6.71",",,X"," 1605",",,X"," 1600",",,W","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,","40",",,W","45",",,0","34",",,0",,,"  120",",,X","  120",",,X","0.0",",,0","15.0",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-03-02","18.57",",,X"," 1456",",,X"," 1455",",,W","0.00","T,,0,2400","0.0","T,,0,","0.0",",,0,","43",",,W","49",",,0","36",",,0",,,"  310",",,X","  310",",,W","0.0",",,0","36.0",",,X","46.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,"    1",",,0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-03-03","23.26",",,X"," 1536",",,X"," 1421",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","41",",,W","48",",,0","34",",,0",,,"  320",",,X","  310",",,X","0.0",",,0","33.1",",,X","40.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-03-04","14.76",",,X"," 2359",",,X"," 2359",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","43",",,W","53",",,0","32",",,0",,,"  310",",,X","  320",",,X","0.0",",,0","23.0",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-03-05","15.66",",,X"," 1928",",,X"," 1616",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","48",",,W","57",",,0","38",",,0",,,"  330",",,X","  360",",,X","0.0",",,0","28.0",",,X","36.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-03-06","14.32",",,X"," 1241",",,X"," 1240",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","47",",,W","55",",,0","39",",,0",,,"  330",",,X","  320",",,X","0.0",",,0","25.1",",,X","31.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-03-07","7.38",",,X"," 1144",",,X"," 1209",",,W","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,","46",",,W","59",",,0","32",",,0",,,"  230",",,X","  230",",,X","0.0",",,0","19.9",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-03-08","7.16",",,X"," 1636",",,X"," 1639",",,W","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,","50",",,W","59",",,0","40",",,0",,,"  100",",,X","  110",",,X","0.0",",,0","17.9",",,X","21.0",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-03-09","6.26",",,X"," 2056",",,X"," 2056",",,W","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,","55",",,W","64",",,0","46",",,0",,,"  290",",,X","  300",",,X","0.0",",,0","17.0",",,X","21.9",",,X","    1",",,0","    1",",,X",,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-03-10","12.75",",,X"," 0254",",,X"," 0253",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","52",",,W","61",",,0","42",",,0",,,"  310",",,X","  310",",,X","0.0",",,0","23.9",",,X","30.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-03-11","14.76",",,X"," 1425",",,X"," 1404",",,W","1.73",",,0,2400","0.0",",,0,","0.0",",,0,","42",",,W","44",",,0","40",",,0",,,"   60",",,X","   70",",,X","0.0",",,0","25.1",",,X","32.0",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-03-12","15.21",",,X"," 1840",",,X"," 1836",",,W","0.23",",,0,2400","0.0","T,,0,","0.0",",,0,","44",",,W","53",",,0","35",",,0",,,"  300",",,X","  300",",,X","0.0",",,0","32.0",",,X","40.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,0",,,"    1",",,0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-03-13","11.41",",,X"," 1030",",,X"," 1029",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","40",",,W","48",",,0","32",",,0",,,"  310",",,X","  320",",,X","0.0",",,0","25.1",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-03-14","13.87",",,X"," 2024",",,X"," 2023",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","42",",,W","49",",,0","35",",,0",,,"  190",",,X","  190",",,X","0.0",",,0","25.1",",,X","30.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-03-15","14.09",",,X"," 1706",",,X"," 1705",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","46",",,W","54",",,0","37",",,0",,,"  180",",,X","  180",",,X","0.0",",,0","33.1",",,X","36.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-03-16","9.17",",,X"," 1941",",,X"," 1938",",,W","0.67",",,0,2400","0.0",",,0,","0.0",",,0,","52",",,W","61",",,0","42",",,0",,,"  170",",,X","  170",",,X","0.0",",,0","19.9",",,X","23.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-03-17","19.46",",,X"," 1555",",,X"," 1325",",,W","0.58",",,0,2400","0.7",",,0,","0.0",",,0,","40",",,W","52",",,0","28",",,0",,,"  340",",,X","  350",",,X","0.0",",,0","32.0",",,X","38.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,0",,,,,"    1",",,X",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-03-18","11.63",",,X"," 0129",",,X"," 0129",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","30",",,W","37",",,0","22",",,0",,,"  350",",,X","  350",",,X","0.0",",,0","32.0",",,X","40.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-03-19","7.16",",,X"," 1305",",,X"," 1418",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","33",",,W","39",",,0","27",",,0",,,"  120",",,X","  130",",,X","0.0",",,0","15.0",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-03-20","12.53",",,X"," 2329",",,X"," 2322",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","39",",,W","46",",,0","32",",,0",,,"   60",",,X","   50",",,X","0.0",",,0","21.0",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-03-21","17.67",",,X"," 2311",",,X"," 1921",",,W","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,","41",",,W","44",",,0","38",",,0",,,"   60",",,X","   60",",,X","0.0",",,0","28.0",",,X","33.1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-03-22","14.54",",,X"," 0206",",,X"," 0205",",,W","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,","43",",,W","49",",,0","37",",,0",,,"   50",",,X","   60",",,X","0.0",",,0","29.1",",,X","33.1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-03-23","5.59",",,X"," 1304",",,X"," 1305",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","41",",,W","48",",,0","33",",,0",,,"  180",",,X","  170",",,X","0.0",",,0","13.0",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-03-24","8.95",",,X"," 0853",",,X"," 0834",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","53",",,W","65",",,0","41",",,0",,,"  360",",,X","  360",",,X","0.0",",,0","17.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-03-25","12.30",",,X"," 1517",",,X"," 1525",",,W","0.04",",,0,2400","0.0",",,0,","0.0",",,0,","48",",,W","54",",,0","41",",,0",,,"  170",",,X","  170",",,X","0.0",",,0","28.0",",,X","32.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-03-26","13.20",",,X"," 1712",",,X"," 1601",",,W","0.01",",,0,2400","0.0",",,0,","0.0",",,0,","56",",,W","65",",,0","47",",,0",,,"  290",",,X","  300",",,X","0.0",",,0","23.0",",,X","29.1",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-03-27","14.76",",,X"," 2343",",,X"," 2343",",,W","0.01",",,0,2400","0.0",",,0,","0.0",",,0,","46",",,W","55",",,0","36",",,0",,,"  120",",,X","  120",",,X","0.0",",,0","25.9",",,X","34.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-03-28","18.12",",,X"," 1144",",,X"," 1141",",,W","0.86",",,0,2400","0.0",",,0,","0.0",",,0,","53",",,W","58",",,0","47",",,0",,,"  250",",,X","  220",",,X","0.0",",,0","32.0",",,X","36.9",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-03-29","21.03",",,X"," 1557",",,X"," 1556",",,W","0.01",",,0,2400","0.0",",,0,","0.0",",,0,","51",",,W","57",",,0","44",",,0",,,"  260",",,X","  270",",,X","0.0",",,0","36.9",",,X","44.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-03-30","12.53",",,X"," 2045",",,X"," 2045",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","48",",,W","56",",,0","40",",,0",,,"  350",",,X","  360",",,X","0.0",",,0","21.9",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-03-31","10.29",",,X"," 1515",",,X"," 1414",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","48",",,W","58",",,0","37",",,0",,,"  330",",,X","  300",",,X","0.0",",,0","21.0",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-04-01","10.29",",,X"," 1706",",,X"," 1706",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","48",",,W","58",",,0","37",",,0",,,"  180",",,X","  180",",,X","0.0",",,0","21.9",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-04-02","13.20",",,X"," 1630",",,X"," 1641",",,W","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,","51",",,W","58",",,0","44",",,0",,,"  180",",,X","  170",",,X","0.0",",,0","23.0",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-04-03","7.38",",,X"," 2333",",,X"," 2336",",,W","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,","53",",,W","57",",,0","49",",,0",,,"  170",",,X","  170",",,X","0.0",",,0","19.9",",,X","23.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-04-04","19.46",",,X"," 0358",",,X"," 0358",",,W","0.11",",,0,2400","0.0",",,0,","0.0",",,0,","55",",,W","59",",,0","50",",,0",,,"  180",",,X","  180",",,X","0.0",",,0","29.1",",,X","34.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-04-05","19.46",",,X"," 1240",",,X"," 1239",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","46",",,W","50",",,0","41",",,0",,,"  270",",,X","  270",",,X","0.0",",,0","29.1",",,X","36.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-04-06","13.42",",,X"," 2014",",,X"," 2014",",,W","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,","53",",,W","68",",,0","38",",,0",,,"  320",",,X","  310",",,X","0.0",",,0","28.0",",,X","31.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-04-07","11.86",",,X"," 2320",",,X"," 2253",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","55",",,W","59",",,0","50",",,0",,,"  110",",,X","  110",",,X","0.0",",,0","19.9",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-04-08","19.69",",,X"," 1439",",,X"," 1409",",,W","0.01",",,0,2400","0.0",",,0,","0.0",",,0,","54",",,W","60",",,0","48",",,0",,,"  160",",,X","  160",",,X","0.0",",,0","34.0",",,X","42.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-04-09","21.70",",,X"," 0814",",,X"," 1341",",,W","0.47",",,0,2400","1.5",",,0,","0.0","T,,0,","40",",,W","50",",,0","30",",,0",,,"  300",",,X","  270",",,X","0.0",",,0","36.0",",,X","42.9",",,X","    1",",,0",,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,0",,,,,"    1",",,X",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-04-10","15.66",",,X"," 0021",",,X"," 1417",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","46",",,W","55",",,0","37",",,0",,,"  260",",,X","  260",",,X","0.0",",,0","25.1",",,X","31.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-04-11","8.72",",,X"," 1245",",,X"," 1242",",,W","0.08",",,0,2400","0.0","T,,0,","0.0",",,0,","42",",,W","48",",,0","36",",,0",,,"   80",",,X","   70",",,X","0.0",",,0","16.1",",,X","19.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,"    1",",,0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-04-12","17.67",",,X"," 1452",",,X"," 1452",",,W","0.02",",,0,2400","0.0",",,0,","0.0",",,0,","46",",,W","52",",,0","40",",,0",,,"  300",",,X","  300",",,X","0.0",",,0","31.1",",,X","36.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-04-13","12.08",",,X"," 0940",",,X"," 0939",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","42",",,W","48",",,0","36",",,0",,,"   20",",,X","   30",",,X","0.0",",,0","17.9",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-04-14","8.28",",,X"," 1531",",,X"," 1518",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,","43",",,W","50",",,0","36",",,0",,,"  150",",,X","  140",",,X","0.0",",,0","15.0",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2000-04-15","4.25",",,X"," 2024",",,X"," 2021",",,W","0.50",",,0,2400","0.0",",,0,","0.0",",,0,","52",",,W","59",",,0","44",",,0",,,"  170",",,X","  180",",,X","0.0",",,0","15.0",",,X","17.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,,,,
